争议一级,争议二级,争议焦点,裁判观点,裁判依据,说理,判例
担保,担保合同无效的后果,主合同有效担保合同无效的，担保人的责任承担,主合同有效而第三人提供的担保合同无效，债权人与担保人均有过错的，担保人承担的赔偿责任不应超过债务人不能清偿部分的 二分之一；担保人有过错而债权人无过错的，担保人对债务人不能清偿的部分承担赔偿责任；债权人有过错而担保人无过错的，担保人不承担赔偿责任。,"《最高人民法院关于适用〈中华人民共和国民法典〉有关担保制度的解释》第17条：“主合同有效而第三人提供的担保合同无效，人民法院应当区分不同情形确定担保人的赔偿责任：
　　（一）债权人与担保人均有过错的，担保人承担的赔偿责任不应超过债务人不能清偿部分的二分之一；
　　（二）担保人有过错而债权人无过错的，担保人对债务人不能清偿的部分承担赔偿责任；
　　（三）债权人有过错而担保人无过错的，担保人不承担赔偿责任。
　　主合同无效导致第三人提供的担保合同无效，担保人无过错的，不承担赔偿责任；担保人有过错的，其承担的赔偿责任不应超过债务人不能清偿部分的三分之一。”",本案中，主合同有效，担保合同无效，债权人的过错已在前文中论述，担保人亦在公司的公章管理和法定代表人越权行为上具有过错，应就债务人不能清偿部分的二分之一承担赔偿责任。,北京市第一中级人民法院(2020)京01民终3423号,,,
担保,担保的责任范围,担保人的一般责任范围,担保人仅在债务人应当承担的责任范围内承担责任，超出承担部分可向债务人追偿或向债权人请求返还。,"《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第3条：“当事人对担保责任的承担约定专门的违约责任，或者约定的担保责任范围超出债务人应当承担的责任范围，担保人主张仅在债务人应当承担的责任范围内承担责任的，人民法院应予支持。
　　担保人承担的责任超出债务人应当承担的责任范围，担保人向债务人追偿，债务人主张仅在其应当承担的责任范围内承担责任的，人民法院应予支持；担保人请求债权人返还超出部分的，人民法院依法予以支持。”",担保关系从属于主合同关系，因此担保责任范围也具备从属性。若当事人对担保人约定了单独的违约责任，或者是让担保人承担了超过债务人应承担的责任范围，此时，担保人可以向法院主张限缩责任：限定在债务人应承担的责任范围内。若实际上担保人承担了超范围责任则：一是向债务人追偿，债务人在自己应当承担责任的范围内对担保人承担责任；二是向债权人要求返还超出部分。,,,,
担保,担保的责任范围,以新贷偿还旧贷时担保人责任范围,当事人协议以新贷偿还旧贷，债权人请求旧贷担保人承担责任的，人民法院不予支持。 债权人要求新贷的担保人承担担保责任的，新贷与旧贷担保人相同的，人民法院应予支持； 新贷旧贷担保人不同，或者旧贷没有担保人新贷有担保人，不予支持，但是，债权人有证据证明新贷的担保人提供担保时对以新贷偿还旧贷的事实知道或者应当知道的除外。,"《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第16条：“主合同当事人协议以新贷偿还旧贷，债权人请求旧贷的担保人承担担保责任的，人民法院不予支持；债权人请求新贷的担保人承担担保责任的，按照下列情形处理：
　　（一）新贷与旧贷的担保人相同的，人民法院应予支持；
　　（二）新贷与旧贷的担保人不同，或者旧贷无担保新贷有担保的，人民法院不予支持，但是债权人有证据证明新贷的担保人提供担保时对以新贷偿还旧贷的事实知道或者应当知道的除外。
　　主合同当事人协议以新贷偿还旧贷，旧贷的物的担保人在登记尚未注销的情形下同意继续为新贷提供担保，在订立新的贷款合同前又以该担保财产为其他债权人设立担保物权，其他债权人主张其担保物权顺位优先于新贷债权人的，人民法院不予支持。”",担保合同是主债权债务的从合同，担保具有从属性，包括消灭上的从属性，即担保权因主债权的消灭而消灭。“借新还旧”界定为旧贷消灭，因此，依附于旧贷上的担保应同时归于消灭，旧贷担保人不再承担担保责任。在借新还旧情形，新贷担保人责任的范围不能超过旧贷的范围，除非经担保人书面同意，否则，新贷担保人对加重的债务部分不承担担保责任。,,,,
担保,担保主体的认定,夫妻一方对外担保的主体认定问题,判断夫妻一方对外担保之债是否属于夫妻共同债务，理应遵循合同相对性原则、“为夫妻共同生活而举债”为例外的逻辑思路进行分析认定。,"《民法典》1064条：“夫妻双方共同签名或者夫妻一方事后追认等共同意思表示所负的债务，以及夫妻一方在婚姻关系存续期间以个人名义为家庭日常生活需要所负的债务，属于夫妻共同债务。夫妻一方在婚姻关系存续期间以个人名义超出家庭日常生活需要所负的债务，不属于夫妻共同债务；但是，债权人能够证明该债务用于夫妻共同生活、共同生产经营或者基于夫妻双方共同意思表示的除外。”
《民法典》第172条：“行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，相对人有理由相信行为人有代理权的，代理行为有效。”",他人代行保证行为，但行为人与保证人为特殊关系，如夫妻关系的，基于身份关系的特殊性，加之该行为在保证人知情的情况下作出，出借人完全有理由相信代保证行为人具有代理权，构成表见代理。判断夫妻一方对外担保之债是否属于夫妻共同债务，理应遵循合同相对性原则、“为夫妻共同生活而举债”为例外的逻辑思路进行分析认定。,"（2013）夏民终字第546号
浙江省温州市中级人民法院（2011）浙温商终字第843号",,,
担保,"公司提供担保
",公司提供担保，相对人形式审查对担保效力的影响认定,由公司提供担保的，相对人应对公司章程和公司内部机构决议文件进行形式审查；相对人怠于审查的，该担保对公司不发生效力。如果公司提供的担保满足形式要件，即使相对人知道或者应当知道没有公司机关内部决议，也应认定为公司提供的担保已经实际获得了公司股东会决议通过，符合公司的真实意思表示，该担保合法有效。,"《公司法》第16条第1款：“公司向其他企业投资或者为他人提供担保，依照公司章程的规定，由董事会或者股东会、股东大会决议；公司章程对投资或者担保的总额及单项投资或者担保的数额有限额规定的，不得超过规定的限额。”
《民法典》第61条：“依照法律或者法人章程的规定，代表法人从事民事活动的负责人，为法人的法定代表人。法定代表人以法人名义从事的民事活动，其法律后果由法人承受。法人章程或者法人权力机构对法定代表人代表权的限制，不得对抗善意相对人。”",相对人对于公司所提供的担保仅负有形式审查的义务，善意相对人应尽到对公司章程和相关担保的内部机构决议文件的形式审查义务。,北京市第一中级人民法院（2018）京01民初344号；最高人民法院（2016）最高法民申2633号；北京市第一中级人民法院（2019）京03民终12353号；（2019）浙01民终9943号,,,
担保,"公司提供担保
",,,,,,,,
担保,"公司提供担保
","法人分支机构对外提供担保未经决议的效力认定
",企业法人的分支机构未经法人决议程序为借贷双方提供担保的无效，相对人不知道且不应当知道该情况的除外。,《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第11条：“公司的分支机构未经公司股东（大）会或者董事会决议以自己的名义对外提供担保，相对人请求公司或者其分支机构承担担保责任的，人民法院不予支持，但是相对人不知道且不应当知道分支机构对外提供担保未经公司决议程序的除外。”,企业法人的分支机构不具有民事主体资格，只能在企业法人的授权范围内开展民事活动。,广东省珠海市中级人民法院（2015）珠中法民一终字第549号,,,
担保,"公司提供担保
","法人分支机构对外以法人名义提供担保的效力认定
",企业法人的分支机构以法人名义为借贷双方提供保证的，相对方为善意的，合同有效。,《公司法》第16条第1款：“公司向其他企业投资或者为他人提供担保，依照公司章程的规定，由董事会或者股东会、股东大会决议；公司章程对投资或者担保的总额及单项投资或者担保的数额有限额规定的，不得超过规定的限额。”,借款发生时赵某系合法持有总公司印章，且其职务为分公司的负责人，即便总公司内部有对其权利的限制，亦不能对抗善意的相对方，且分公司并不具备法人资格，其民事责任由公司承担。,（2019）沪01民终933号,,,
担保,"公司提供担保
","公司法定代表人越权担保的效力认定
",企业的法定代表人超越代表权限提供的担保并非当然无效，应综合考虑利益归属、惯例或习惯、一般人的信赖指向、行为实施的时间地点等因素，来判断属于职务行为或个人行为。,"《民法典》第62条：“法定代表人因执行职务造成他人损害的，由法人承担民事责任。 法人承担民事责任后，依照法律或者法人章程的规定，可以向有过错的法定代表人追偿。”
《最高人民法院关于适用〈中华人民共和国民法典〉有关担保制度的解释》第7条：“公司的法定代表人违反公司法关于公司对外担保决议程序的规定，超越权限代表公司与相对人订立担保合同，人民法院应当依照民法典第六十一条和第五百零四条等规定处理：
　　（一）相对人善意的，担保合同对公司发生效力；相对人请求公司承担担保责任的，人民法院应予支持。
　　（二）相对人非善意的，担保合同对公司不发生效力；相对人请求公司承担赔偿责任的，参照适用本解释第十七条的有关规定。
　　法定代表人超越权限提供担保造成公司损失，公司请求法定代表人承担赔偿责任的，人民法院应予支持。
　　第一款所称善意，是指相对人在订立担保合同时不知道且不应当知道法定代表人超越权限。相对人有证据证明已对公司决议进行了合理审查，人民法院应当认定其构成善意，但是公司有证据证明相对人知道或者应当知道决议系伪造、变造的除外。”",认定法定代表人的行为是否属于职务行为，需要法官综合考虑利益归属、惯例或习惯、一般人的信赖指向、行为实施的时间地点等因素自由裁量。,"湖南省株洲市中级人民法院（2014）洙中法民一终字第362号
浙江省杭州市中级人民法院（2020）浙01民终3030号",,,
担保,"公司提供担保
","工作人员使用单位公章为自己借款提供担保的效力认定
",工作人员使用单位公章为自己借款提供担保的，出借人没有审查借款人是否有代理权限的，不构成表见代理。,《民法典》第172条：“行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，相对人有理由相信行为人有代理权的，代理行为有效。,出借人明知借款目的非为公司经营而是用于借款人个人使用的，应审查借款人是否有代理权限，否则出借人主观上并非善意无过失，私盖公章行为不构成表见代理。,最高人民法院（2015）民申字第1938号,,,
担保,"公司提供担保
","公司负责人私刻公章提供的担保的效力认定
",公司负责人私刻公章与善意相对人签订合同提供担保，可以构成表见代表。,"《民法典》第172条：“ 行为人没有代理权、超越代理权或者代理权终止后，仍然实施代理行为，相对人有理由相信行为人有代理权的，代理行为有效。”
《民法典》第504条：“法人的法定代表人或者非法人组织的负责人超越权限订立的合同，除相对人知道或者应当知道其超越权限外，该代表行为有效，订立的合同对法人或者非法人组织发生效力。”",公司负责人签订合同是职务行为，相对人有理由相信其有代表权。,最高人民法院（2016）最高法民申733号,,,
担保,"公司提供担保
","为子公司提供担保的效力认定
",非上市公司为其全资子公司提供担保的，未经股东会决议的，担保依旧有效。,"《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第8条：“有下列情形之一，公司以其未依照公司法关于公司对外担保的规定作出决议为由主张不承担担保责任的，人民法院不予支持：
（一）金融机构开立保函或者担保公司提供担保；
（二）公司为其全资子公司开展经营活动提供担保；
（三）担保合同系由单独或者共同持有公司三分之二以上对担保事项有表决权的股东签字同意。
上市公司对外提供担保，不适用前款第二项、第三项的规定。”",本案担保人实际为债务人的全资股东，且系争借款有部分系担保人的原有借款，故担保人为其全资子公司的债务承担担保责任，无须股东会决议，担保人应当根据约定对债权人的债务承担连带清偿责任。,（2020）沪01民终14035号,,,
担保,多个担保的履行,当同一债权存在多个担保时，担保履行顺序确定,同一债权中存在多个担保时，当事人可以就担保责任的承担顺序进行约定；没有约定的情况下，债权人应先就债务人自己提供的物的担保实现债权。,《民法典》第392条：“被担保的债权既有物的担保又有人的担保的，债务人不履行到期债务或者发生当事人约定的实现担保物权的情形，债权人应当按照约定实现债权；没有约定或者约定不明确，债务人自己提供物的担保的，债权人应当先就该物的担保实现债权；第三人提供物的担保的，债权人可以就物的担保实现债权，也可以请求保证人承担保证责任。提供担保的第三人承担担保责任后，有权向债务人追偿。”,担保责任的承担顺序可由当事人进行约定，如无约定，应先通过债务人自己提供的物的担保实现债权。,"（2015）沪一中民一（民）终字第1211号
重庆市渝中区人民法院(2016)渝0103民初12007号
（2013）徐民初字第0187号",,,
担保,多个担保的履行,债务人以自己的财产设定抵押，抵押权人放弃该抵押权的，其他担保人的担保责任认定,债权人免除债务人以自己的财产提供的抵押，即使因为债权人的原因导致抵押权因未经登记而不成立，其他保证人也在债权人免除债务人抵押的范围内免除自己的责任。,《民法典》第409条第2款：“债务人以自己的财产设定抵押，抵押权人放弃该抵押权、抵押权顺位或者变更抵押权的，其他担保人在抵押权人丧失优先受偿权益的范围内免除担保责任，但是其他担保人承诺仍然提供担保的除外。”,其他担保人在债权人免除债务人担保责任的范围内免责。,山东省济南市中级人民法院（2015）济民五终字第84号,,,
担保,担保权的转移,主债权转移的，担保转移的认定,担保权利在没有特别约定的情况下，应当随着主债权的转移而转移。,"《民法典》第407条：“抵押权不得与债权分离而单独转让或者作为其他债权的担保。债权转让的，担保该债权的抵押权一并转让，但是法律另有规定或者当事人另有约定的除外。”
《民法典》第547条：“债权人转让债权的，受让人取得与债权有关的从权利，但是该从权利专属于债权人自身的除外。受让人取得从权利不因该从权利未办理转移登记手续或者未转移占有而受到影响。”",担保合同是主合同的从合同，如当事人无特别约定，应当随主合同转移。,最高人民法院（2012）民一终字第119号,,,
担保,担保权的行使,债权人实现担保权的一般规定,债务人不履行到期债务或发生当事人约定的实现担保物权的情形，债权人有权要求就担保财产优先受偿，法律另有规定的除外。,《民法典》：“担保物权人在债务人不履行到期债务或者发生当事人约定的实现担保物权的情形，依法享有就担保财产优先受偿的权利，但是法律另有规定的除外。”,对于债权人要求对抵押人的抵押房屋实现抵押权的诉讼请求，因双方《抵押合同》约定了抵押物及担保范围等内容，并对抵押物办理了抵押登记手续，在债务人未按约定还款的情况下，债权人有权对抵押物拍卖、变卖后的价款优先受偿。对于债权人要求保证人承担连带清偿责任的诉讼请求，因保证人向债权人出具了《个人无限连带责任保证书（不可撤销）》，承诺向债权人提供无限连带责任保证担保，故该院对此诉讼请求予以支持。,北京市第一终极人民法院（2018）京01民终7765,,,
担保,担保权的行使,债务人破产时债权人的担保权实现,债务人进入破产程序的，债权人向债务人申报债权不影响债权人向担保人行使权利。,"《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第23条：“人民法院受理债务人破产案件，债权人在破产程序中申报债权后又向人民法院提起诉讼，请求担保人承担担保责任的，人民法院依法予以支持。
　　担保人清偿债权人的全部债权后，可以代替债权人在破产程序中受偿；在债权人的债权未获全部清偿前，担保人不得代替债权人在破产程序中受偿，但是有权就债权人通过破产分配和实现担保债权等方式获得清偿总额中超出债权的部分，在其承担担保责任的范围内请求债权人返还。
　　债权人在债务人破产程序中未获全部清偿，请求担保人继续承担担保责任的，人民法院应予支持；担保人承担担保责任后，向和解协议或者重整计划执行完毕后的债务人追偿的，人民法院不予支持。”",债务人破产申请被受理，债权人依法申报债权后，仍可以对担保人起诉，要求其承担担保责任。,,,,
担保,担保人的追偿,担保人承担责任后，债务人提供的担保物权的转移认定,担保人在承担担保责任后向债务人追偿时，可以行使债权人对债务人的担保物权。,《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第18条第2款：“同一债权既有债务人自己提供的物的担保，又有第三人提供的担保，承担了担保责任或者赔偿责任的第三人，主张行使债权人对债务人享有的担保物权的，人民法院应予支持。”,向债务人追偿是应有之义。当债权有债务人提供的物保又有第三人提供的担保情形时，承担了担保责任的担保人可以主张行使债权人对债务人的担保物权。,,,,
担保,担保物的不可分性,担保物的不可分性,担保物被分割后，担保物权人可以对分割后的担保物主张担保物权。,《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第38条第2款：“担保财产被分割或者部分转让，担保物权人主张就分割或者转让后的担保财产行使担保物权的，人民法院应予支持，但是法律或者司法解释另有规定的除外。”,担保物本身具有不可分性，担保物权及于担保物所有部分,,,,
担保,担保的消灭,保证的消灭,债权人在保证期间届满前向保证人有效主张保证责任，保证人未予答复、未予履行的，应当继续承担保证责任。未进行有效主张的，保证责任消灭。,《民法典》第693条：“一般保证的债权人未在保证期间对债务人提起诉讼或者申请仲裁的，保证人不再承担保证责任。连带责任保证的债权人未在保证期间请求保证人承担保证责任的，保证人不再承担保证责任。”,债权人在保证期间内向保证人主张权利的，即确定保证责任发生，并不以保证人答复或履行为条件。,（2020）冀04民终3221号,,,
担保,担保的消灭,抵押权的消灭,主债权诉讼时效经过，抵押权消灭，抵押人有权请求涂销抵押登记。,《民法典》第419条：“抵押权人应当在主债权诉讼时效期间行使抵押权；未行使的，人民法院不予保护。”,主债权罹于时效，债务人取得抗辩权，抵押人亦然。,北京市高院（2016）京03民终8680号,,,
担保,非典型担保,"借贷合同中让与担保的效力认定
",当事人将不动产所有权转移登记至债权人名下以担保债务的，债务人不履行到期债务时，债权人可就该不动产优先受偿。,"《全国法院民商事审判工作会议纪要》第71条：“债务人或者第三人与债权人订立合同，约定将财产形式上转让至债权人名下，债务人到期清偿债务，债权人将该财产返还给债务人或第三人，债务人到期没有清偿债务，债权人可以对财产拍卖、变卖、折价偿还债权的，人民法院应当认定合同有效。合同如果约定债务人到期没有清偿债务，财产归债权人所有的，人民法院应当认定该部分约定无效，但不影响合同其他部分的效力。
　　当事人根据上述合同约定，已经完成财产权利变动的公示方式转让至债权人名下，债务人到期没有清偿债务，债权人请求确认财产归其所有的，人民法院不予支持，但债权人请求参照法律关于担保物权的规定对财产拍卖、变卖、折价优先偿还其债权的，人民法院依法予以支持。债务人因到期没有清偿债务，请求对该财产拍卖、变卖、折价偿还所欠债权人合同项下债务的，人民法院亦应依法予以支持。”",已办理移转登记的不动产让与担保满足了公示的要件，债权人可优先受偿。,,,,
担保,非典型担保,"回购条款的效力认定
",债务人与债权人约定将财产转移至债权人名下，一段时间后回购，债务人到期不回购的，所有权归债权人，应当认定为让与担保。,《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第68条第3款：“债务人与债权人约定将财产转移至债权人名下，在一定期间后再由债务人或者其指定的第三人以交易本金加上溢价款回购，债务人到期不履行回购义务，财产归债权人所有的，人民法院应当参照第二款规定处理。回购对象自始不存在的，人民法院应当依照民法典第一百四十六条第二款的规定，按照其实际构成的法律关系处理。”,回购条款实质上转移了所有权，属于一种让与担保,（2020）京0111民初7549号,,,
担保,非典型担保,股权让与担保时名义股东的出资连带责任认定,股东将以其股权提供让与担保时，名义股东不与股东共同承担抽逃出资等连带责任,《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第69条：“股东以将其股权转移至债权人名下的方式为债务履行提供担保，公司或者公司的债权人以股东未履行或者未全面履行出资义务、抽逃出资等为由，请求作为名义股东的债权人与股东承担连带责任的，人民法院不予支持。”,以股权转让行为来为借款担保，属于民间借贷行为。因此《股权转让协议》应认定无效。因为形式上转让股权的行为无效，所以名义股东不应成为公司股东，更不应承担连带出资责任。,(2021)辽01民终3243号,,,
担保,担保合同中的流质流押,"担保合同中存在流押、流质条款的，担保合同的效力认定
",质押合同、抵押合同中的流质、流押条款无效的，不影响合同其他部分的效力。,《民法典》第156条：“民事法律行为部分无效，不影响其他部分效力的，其他部分仍然有效。”,抵押合同中的流押、质押条款无效，并不影响其他条款的效力。,最高人民法院(2020)最高法民申121号,,,
担保,担保合同中的流质流押,"当事人事先约定在债务到期前，担保物以物抵债的效力认定
",当事人事先约定在债务履行期届满而债务未受清偿时，担保物未经变价、折价，其所有权直接归债权人所有，以抵偿债务的，按照流押、流质处理。,"《民法典》第401条：“抵押权人在债务履行期限届满前，与抵押人约定债务人不履行到期债务时抵押财产归债权人所有的，只能依法就抵押财产优先受偿。”
《民法典》第428条：“质权人在债务履行期限届满前，与出质人约定债务人不履行到期债务时质押财产归债权人所有的，只能依法就质押财产优先受偿。”",在债务履行期届满前，担保合同中约定的“以物抵债”条款实质精神上与流质、流押条款相同，因此按流质、流押的规定处理。,浙江省宁波市中级人民法院（2013）浙甬商终字第447号,,,
担保,担保类型之间的区分,"抵押与质权的区分的认定
",当事人以动产进行担保，对于该担保属于抵押或质押约定不明的，应结合合同履行等客观情况综合判断。,"《民法典》第142条：“有相对人的意思表示的解释，应当按照所使用的词句，结合相关条款、行为的性质和目的、习惯以及诚信原则，确定意思表示的含义。”
《民法典》第510条：“合同生效后，当事人就质量、价款或者报酬、履行地点等内容没有约定或者约定不明确的，可以协议补充；不能达成补充协议的，按照合同相关条款或者交易习惯确定。”
参照《九民纪要》第71条：“债务人或者第三人与债权人订立合同，约定将财产形式上转让至债权人名下，债务人到期清偿债务，债权人将该财产返还给债务人或第三人，债务人到期没有清偿债务，债权人可以对财产拍卖、变卖、折价偿还债权的，人民法院应当认定合同有效。合同如果约定债务人到期没有清偿债务，财产归债权人所有的，人民法院应当认定该部分约定无效，但不影响合同其他部分的效力。”
《民法典》第401条：”抵押权人在债务履行期限届满前，与抵押人约定债务人不履行到期债务时抵押财产归债权人所有的，只能依法就抵押财产优先受偿。“
《民法典》第428条：“质权人在债务履行期限届满前，与出质人约定债务人不履行到期债务时质押财产归债权人所有的，只能依法就质押财产优先受偿。”",担保物权的种类应根据当事人的意思表示确定；可通过双方当事人的合同履行推定合同内容。,"广东省深圳市中级人民法院（2015）深中法民终字第2041号
浙江省绍兴市中级人民法院（2015）浙绍商终字第746号",,,
担保,保证的成立,"第三人在空白担保合同上签字的行为效力认定
",保证人在空白担保合同上签字，应视为其具有担保的意思表示，应承担担保责任；担保人否认其担保人身份的，应另行举证证明。,《民法典》第681条：“保证合同是为保障债权的实现，保证人和债权人约定，当债务人不履行到期债务或者发生当事人约定的情形时，保证人履行债务或者承担责任的合同。”,将留有空白内容的合同交于合同相对方的，应视为对合同内容包括《保证合同》中保证事项的无限授权，合同相对方在空白部分可以填写相应内容。,最高人民法院(2018)最高法民申3112号,,,
担保,保证的成立,第三人在借据上签字或盖章,第三人以保证人名义在借据上签字或盖章的，为保证人；第三人在借条上签字但未明确表明担保人身份的，不能就此推定其为担保人，但其在担保附属文件上签字，或结合案件其他事实可以认定其保证人身份的，担保合同成立。,《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第20条：“他人在借据、收据、欠条等债权凭证或者借款合同上签名或者盖章，但是未表明其保证人身份或者承担保证责任，或者通过其他事实不能推定其为保证人，出借人请求其承担保证责任的，人民法院不予支持。”,第三人能否认定为保证人，应根据该第三人的意思表示确定。第三人以保证人名义落款，应认为该第三人有作为保证人的意思表示。,"（2010）浙杭商终字第1275号
山东省高级人民法院（2014）鲁民一终字第142号
山东省高院（2017）鲁14民终2644号
山东省青岛市中级人民法院（2011）青民四终字第212号
山东省平邑县人民法院（2015）平民初字第839号
江苏省高级人民法院（2016）苏民申3096号
北京市第一中级人民法院（2018）京01民终1159号",,,
担保,保证的成立,合同约定第三人承担连带还款责任，第三人身份认定,债务的“承担人”若存在明确的保证意思表示，则认定为保证，不属于并存的债务承担；约定不明时，应认定为债务加入。,《民法典》第681条：“保证合同是为保障债权的实现，保证人和债权人约定，当债务人不履行到期债务或者发生当事人约定的情形时，保证人履行债务或者承担责任的合同。”,催收通知中对保证人身份的注明可作为解释双方真实意思表示的依据。,最高人民法院（2005）民二终字第200号,,,
担保,保证的成立,"保证人单纯确认知悉催款的效力认定
",在保证期届满后，保证人在催款通知书上签字/盖章等仅确认知悉效力的，不成立新的保证合同；但催款通知书中有明确担保意思表示的除外。,《最高人民法院关于适用〈中华人民共和国民法典〉有关担保制度的解释》第34条第2款：“债权人在保证期间内未依法行使权利的，保证责任消灭。保证责任消灭后，债权人书面通知保证人要求承担保证责任，保证人在通知书上签字、盖章或者按指印，债权人请求保证人继续承担保证责任的，人民法院不予支持，但是债权人有证据证明成立了新的保证合同的除外。”,仅在催款通知书上签字/盖章等仅有确认知悉效力的，并不能认为保证人放弃保证期满所带来的期间利益。,广东省广州市中级人民法院（2015）穗中法金民终字第610号,,,
担保,保证的成立,无保证字样文书担保意思的认定,即使当事人出具的承诺书等文书没有“保证”字样，但结合文书具体内容可以认定存在担保意思的，可以认定该当事人的保证人身份。,"《民法典》第142条第1款：“有相对人的意思表示的解释，应当按照所使用的词句，结合相关条款、行为的性质和目的、习惯以及诚信原则，确定意思表示的含义。”
《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第36条第1款：“第三人向债权人提供差额补足、流动性支持等类似承诺文件作为增信措施，具有提供担保的意思表示，债权人请求第三人承担保证责任的，人民法院应当依照保证的有关规定处理。”",一般而言，保证人应对其承担的保证责任作出明确约定，否则有可能被认定为承担他人债务。,北京市第一中级人民法院（2013）一中民终字第9613号,,,
担保,保证的成立,中介人提供担保的认定,如果中介人（包括网贷平台）向债权人提供担保承诺，可成为担保人，承担保证责任。,"《民法典》第961条：“中介合同是中介人向委托人报告订立合同的机会或者提供订立合同的媒介服务，委托人支付报酬的合同。”
《民法典》第681条：“保证合同是为保障债权的实现，保证人和债权人约定，当债务人不履行到期债务或者发生当事人约定的情形时，保证人履行债务或者承担责任的合同。”
《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第21条第2款：“网络贷款平台的提供者通过网页、广告或者其他媒介明示或者有其他证据证明其为借贷提供担保，债权人请求网络贷款平台的提供者承担担保责任的，人民法院应予支持。”",中介机构经常偏离中介人的法律地位，向债权人提供担保以获得客户、开拓市场，此时需要认定其担保人的地位。无论网贷平台还是第三方担保，都是以自有资金向债务人提供担保。在平台或第三方偿付借款后，取得债务人的债权。,"上海市黄浦区法院（2014）黄浦民五（商）初字第6199号
平顶山市中院（2020）豫04民终1318号
浙江省杭州市中级人民法院（2014）浙杭商终字第1000号",,,
担保,保证的效力,向已过诉讼时效的债务提供保证的认定,保证人对已罹于诉讼时效的主债务提供保证不能反悔且原则上不得向债务人追偿，债务人放弃诉讼时效抗辩的除外。,《最高人民法院关于适用<中华人民共和国民法典>有关担保制度的解释》第35条：“保证人知道或者应当知道主债权诉讼时效期间届满仍然提供保证或者承担保证责任，又以诉讼时效期间届满为由拒绝承担保证责任或者请求返还财产的，人民法院不予支持；保证人承担保证责任后向债务人追偿的，人民法院不予支持，但是债务人放弃诉讼时效抗辩的除外。”,保证人知道或者应当知道主债权诉讼时效期间届满仍然提供保证或者承担保证责任，又以诉讼时效期间届满为由拒绝承担保证责任或者请求返还财产的，人民法院不予支持；保证人承担保证责任后向债务人追偿的，人民法院不予支持，但是债务人放弃诉讼时效抗辩的除外。,,,,
担保,保证的效力,特许经营权人提供保证的认定,具有特许经营权的当事人，所提供的保证有效。,"《民法典》第143条：“具备下列条件的民事法律行为有效：（一）行为人具有相应的民事行为能力；（二）意思表示真实；（三）不违反法律、行政法规的强制性规定，不违背公序良俗。”
《民法典》第688条：“当事人在保证合同中约定保证人和债务人对债务承担连带责任的，为连带责任保证。连带责任保证的债务人不履行到期债务或者发生当事人约定的情形时，债权人可以请求债务人履行债务，也可以请求保证人在其保证范围内承担保证责任。”",当事人超越经营范围订立合同，人民法院不能因此认定合同无效，法律另有规定的除外。具有特许经营权的当事人提供的一般当事人均可进行的担保合同合法有效，各担保人的保证责任应以主债务人的借款与担保合同应承担的责任为限。,（2012）浙甬商终字第884号,,,
担保,保证的效力,债务人配偶提供连带责任保证的认定,民间借贷合同中，连带责任保证人和债务人是夫妻关系，不影响保证合同效力。,"《民法典》第143条：“具备下列条件的民事法律行为有效：（一）行为人具有相应的民事行为能力；（二）意思表示真实；（三）不违反法律、行政法规的强制性规定，不违背公序良俗。”
《民法典》第688条：“当事人在保证合同中约定保证人和债务人对债务承担连带责任的，为连带责任保证。连带责任保证的债务人不履行到期债务或者发生当事人约定的情形时，债权人可以请求债务人履行债务，也可以请求保证人在其保证范围内承担保证责任。”",保证人既是债务人的配偶，又是保证人，存在双重竞合关系，两种身份并不相互影响。,北京市高院（2018）京03民终3158号,,,
担保,保证的效力,国家机关提供保证的认定,国家机关提供保证无效。,"《民法典》第683条：“机关法人不得为保证人，但是经国务院批准为使用外国政府或者国际经济组织贷款进行转贷的除外。”
《民法典》第682条：“保证合同是主债权债务合同的从合同。主债权债务合同无效的，保证合同无效，但是法律另有规定的除外。保证合同被确认无效后，债务人、保证人、债权人有过错的，应当根据其过错各自承担相应的民事责任。”",国家机关明知对外担保违反法律的强制性规范，仍对外提供担保，该行为存在过错，故应承担损害赔偿责任。,河南省高级人民法院（2015）豫法民一终字第209号,,,
